Gene_id	GO_id
TRINITY_DN10848_c0_g1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN10825_c0_g1	GO:0000775;GO:0031380;GO:0005634;GO:0003700;GO:0003723;GO:0008270;GO:0030702;GO:0031048
TRINITY_DN14308_c0_g1	GO:0035577;GO:0005829;GO:0031901;GO:0010008;GO:0070062;GO:0043231;GO:0005765;GO:0016020;GO:0005886;GO:0030667;GO:0007032;GO:0043312;GO:0001649;GO:0015031;GO:0006898;GO:2000641;GO:1902954
TRINITY_DN10988_c0_g1	GO:0005576;GO:0016020;GO:0005044;GO:0007155
TRINITY_DN5245_c0_g1	GO:0005874;GO:0005739;GO:0000922
TRINITY_DN913_c0_g1	GO:0022627;GO:0003723;GO:0003735;GO:0000028;GO:0006412
TRINITY_DN5441_c0_g1	GO:0016324;GO:0042995;GO:0005737;GO:0009898;GO:0005829;GO:0043197;GO:0005576;GO:0005739;GO:0035749;GO:0043005;GO:0005654;GO:0005634;GO:0005886;GO:0016605;GO:0099524;GO:0045211;GO:0043220;GO:0010997;GO:0019899;GO:0042802;GO:0051717;GO:0035255;GO:0008289;GO:0030165;GO:0016314;GO:0051800;GO:0004438;GO:0004721;GO:0005161;GO:0004722;GO:1990782;GO:0004725;GO:0008138;GO:1990381;GO:0030534;GO:0007568;GO:0001525;GO:0006915;GO:0048854;GO:0060070;GO:0048738;GO:0016477;GO:0071257;GO:0071361;GO:0071456;GO:0032869;GO:1990314;GO:0044320;GO:1990090;GO:0007417;GO:0032286;GO:0021955;GO:0060997;GO:0021542;GO:0043542;GO:0048853;GO:0007507;GO:0046855;GO:0043647;GO:0007611;GO:0045475;GO:0007626;GO:0060292;GO:0060291;GO:0060179;GO:0042711;GO:0007613;GO:0033555;GO:0043066;GO:0048681;GO:0050771;GO:0060044;GO:0090344;GO:1902807;GO:0030336;GO:0008285;GO:0045792;GO:0045736;GO:0061002;GO:0050680;GO:0010719;GO:0070373;GO:0090394;GO:0051895;GO:2000134;GO:0051548;GO:0031642;GO:0010977;GO:0046621;GO:0033137;GO:0050765;GO:0014067;GO:1901017;GO:0051898;GO:0001933;GO:0090071;GO:2000272;GO:2000808;GO:1904706;GO:1903690;GO:0007270;GO:0006661;GO:0046856;GO:0048008;GO:0010666;GO:0008284;GO:0051091;GO:0070374;GO:2000463;GO:0010628;GO:0045666;GO:1903984;GO:1904668;GO:2000060;GO:0097107;GO:0060134;GO:0097105;GO:0060736;GO:0006470;GO:0016579;GO:0043491;GO:0050821;GO:0002902;GO:0032535;GO:0033032;GO:0010975;GO:0031647;GO:0032228;GO:0014823;GO:0046685;GO:0033198;GO:0032355;GO:0009749;GO:0010043;GO:0060024;GO:0035176;GO:0007416;GO:0060074;GO:0006367
TRINITY_DN12918_c0_g1	GO:0005737;GO:0046872;GO:0008168;GO:0032259;GO:0008033
TRINITY_DN7047_c0_g1	GO:0005789;GO:0005793;GO:0033116;GO:0016021;GO:0047198;GO:0004468;GO:0008080;GO:0050435;GO:0001702;GO:0006749;GO:0043066;GO:0018003;GO:0010628
TRINITY_DN14668_c0_g1	GO:0072562;GO:0005576;GO:0005615;GO:0004857;GO:0042802;GO:0001525;GO:0006629;GO:0043066;GO:2000352;GO:0051005;GO:0045766;GO:0043335;GO:0019216;GO:0001666;GO:0070328
TRINITY_DN7653_c0_g1	GO:0005634;GO:0003677;GO:0046872;GO:0006355
TRINITY_DN4345_c0_g1	GO:0005829;GO:0005634;GO:0005956;GO:0005524;GO:0008013;GO:0019888;GO:0004674;GO:0018105;GO:0018107;GO:0046777;GO:0051726;GO:0048511;GO:0016055
TRINITY_DN8761_c0_g1	GO:0016607;GO:0005634;GO:0005524;GO:0004674;GO:0004712;GO:0004713;GO:0003713;GO:0018105;GO:0018107;GO:0018108;GO:0045893;GO:0046777;GO:0006468
TRINITY_DN11342_c0_g1	
TRINITY_DN4776_c0_g1	GO:0005737;GO:0005881;GO:0005829;GO:0070062;GO:0090498;GO:0005794;GO:0005797;GO:0000138;GO:0016020
TRINITY_DN13241_c0_g1	GO:0005813;GO:0036064;GO:0097542;GO:0005881;GO:0005829;GO:0031234;GO:0030496;GO:0048471;GO:0005819;GO:1990380;GO:0061578;GO:0070064;GO:0019901;GO:0004843;GO:0008270;GO:0043369;GO:0048872;GO:0045087;GO:0070266;GO:0090090;GO:0046329;GO:0032088;GO:1901223;GO:1903753;GO:1903829;GO:2001238;GO:0045582;GO:0050862;GO:0016579;GO:0070536;GO:1990108;GO:0045577;GO:1902017;GO:0050727;GO:2001242;GO:0070507;GO:0007346;GO:0060544;GO:0043393;GO:0050856;GO:0010803;GO:1901026;GO:0006511;GO:0016055
TRINITY_DN7959_c0_g1	GO:0005829;GO:0005851;GO:0005085;GO:0016779;GO:0003743;GO:0031369;GO:0002183
TRINITY_DN11104_c0_g1	GO:0005623;GO:0005829;GO:0030425;GO:0098978;GO:0005634;GO:0098688;GO:0014069;GO:0005790;GO:0005509;GO:0004435;GO:0004629;GO:0007186;GO:0043647;GO:0032959;GO:0016042;GO:0050804;GO:0048015;GO:0051209
TRINITY_DN7461_c0_g1	GO:0005737;GO:0005739;GO:0005777;GO:0004096;GO:0019899;GO:0020037;GO:0046872;GO:0042744;GO:0055114;GO:0051781;GO:0042542
TRINITY_DN7909_c0_g1	GO:0005929;GO:0005829;GO:0016600;GO:0005925;GO:0005794;GO:0030426;GO:0042629;GO:0045121;GO:0048471;GO:0005886;GO:0045296;GO:0005509;GO:0046875;GO:0005154;GO:0036312;GO:0001784;GO:0030971;GO:0017124;GO:0061630;GO:0004842;GO:0007166;GO:0006974;GO:0071364;GO:1990090;GO:0090650;GO:0036120;GO:0019221;GO:0035635;GO:0007173;GO:0008543;GO:0070102;GO:0008584;GO:0043303;GO:0061024;GO:0043066;GO:0042059;GO:0007175;GO:1901215;GO:0070997;GO:0045742;GO:0014068;GO:0048260;GO:0006513;GO:0000209;GO:0016567;GO:2000583;GO:0032487;GO:0014823;GO:0045471;GO:0010332;GO:0042594;GO:0033574;GO:0007165;GO:0007179;GO:0006511
TRINITY_DN10898_c0_g1	GO:0005615;GO:0005886;GO:0004867;GO:0001654
TRINITY_DN3574_c0_g1	GO:0034451;GO:0005737;GO:0005829;GO:0035145;GO:0005730;GO:0005654;GO:0005634;GO:0003729;GO:0003723;GO:0017056;GO:0031124;GO:0006406;GO:0000398;GO:0000184;GO:0045727;GO:0006405
TRINITY_DN13447_c0_g1	GO:0005885;GO:0042995;GO:0005737;GO:0005634;GO:0035861;GO:0051015;GO:0019899;GO:0030674;GO:0005200;GO:0030041;GO:0034314
TRINITY_DN12489_c0_g1	GO:0016491
TRINITY_DN2314_c0_g1	GO:0005737;GO:0047150;GO:0008270;GO:0006579;GO:0009086;GO:0032259
TRINITY_DN3659_c0_g1	GO:0005829;GO:0005643;GO:0005654;GO:0061608;GO:0008139;GO:0006607
TRINITY_DN12257_c0_g1	GO:0005737;GO:0097199;GO:1902004;GO:0006508;GO:0031647
TRINITY_DN11706_c0_g1	GO:0005623;GO:0005813;GO:0030659;GO:0005871;GO:0005874;GO:0005819;GO:0005524;GO:0008574;GO:0016887;GO:0042802;GO:0008017;GO:0003777;GO:0005546;GO:0007018;GO:0072386;GO:0072383;GO:0047496
TRINITY_DN14629_c0_g1	GO:0005737;GO:0005576;GO:0005874;GO:0005524;GO:0070740;GO:0021702;GO:0003351;GO:0018095;GO:0007288
TRINITY_DN12860_c0_g1	GO:0005813;GO:0032154;GO:0000777;GO:0005829;GO:0005869;GO:0005874;GO:0005875;GO:0030496;GO:0005730;GO:0048471;GO:0005819;GO:0061640;GO:0007017
TRINITY_DN9712_c0_g1	GO:0009986;GO:0030118;GO:0030665;GO:0005769;GO:0030139;GO:0005768;GO:0070062;GO:0005925;GO:0005794;GO:0005887;GO:0005770;GO:0005765;GO:0016020;GO:0005641;GO:0048471;GO:0005886;GO:0030667;GO:0005802;GO:0032588;GO:0030140;GO:0030133;GO:0019899;GO:0001965;GO:0042802;GO:0005520;GO:0031995;GO:0005010;GO:0005537;GO:0051219;GO:0001972;GO:0038023;GO:0031100;GO:0007186;GO:0001889;GO:0007041;GO:0061024;GO:0043312;GO:0044794;GO:0043065;GO:0009791;GO:0006898;GO:0032526;GO:0007165;GO:0007283
TRINITY_DN9421_c0_g1	GO:0009507;GO:0004332;GO:0006096
TRINITY_DN4095_c0_g1	GO:0005739
TRINITY_DN14035_c0_g1	GO:0008234
TRINITY_DN12553_c0_g1	GO:0030424;GO:0005829;GO:0099061;GO:0005886;GO:0098685;GO:0005042;GO:0004888;GO:0033564;GO:0006915;GO:0007411;GO:0007409;GO:0033563;GO:0097192;GO:0048671;GO:2000171;GO:1902842;GO:0010977;GO:0001764;GO:0099170;GO:1901214;GO:0021965
TRINITY_DN11132_c0_g1	GO:0005859;GO:0030016;GO:0032982;GO:0003779;GO:0051015;GO:0030898;GO:0043531;GO:0005524;GO:0005516;GO:0000287;GO:0000146;GO:0045159;GO:0032027;GO:0008307;GO:0048739;GO:0048251;GO:0030239;GO:0030241;GO:0006939
TRINITY_DN14690_c0_g1	GO:0030131;GO:0005905;GO:1990075;GO:0045202;GO:0008021;GO:0010171;GO:0072583;GO:0006886;GO:0010940;GO:0061357;GO:0097499;GO:0006898
TRINITY_DN14555_c0_g1	GO:0005783;GO:0005794;GO:0005765;GO:0005764;GO:0005802;GO:0004348;GO:0046527;GO:0016787;GO:0050295;GO:0006914;GO:0008203;GO:0006680;GO:0030259;GO:0007040;GO:0032006
TRINITY_DN12494_c0_g1	GO:0005737;GO:0005524;GO:0061631;GO:0004842;GO:0070936
TRINITY_DN10192_c0_g1	GO:0005739;GO:0004450;GO:0000287;GO:0051287;GO:0006097;GO:0006102;GO:0006739;GO:0006099
TRINITY_DN4966_c0_g1	GO:0005737;GO:0005874;GO:0005525;GO:0005200;GO:0007017
TRINITY_DN4432_c0_g1	GO:0098978;GO:0043209;GO:0005886;GO:0098794;GO:0098793;GO:0031201;GO:0070044;GO:0005774;GO:0044877;GO:0000149;GO:0005483;GO:0019905;GO:0045176;GO:0007420;GO:0006886;GO:0030182;GO:0032781;GO:0032984;GO:0010807;GO:0035494;GO:0035249;GO:0016082
TRINITY_DN12154_c0_g1	GO:0005901;GO:0005623;GO:0005737;GO:0005829;GO:0005815;GO:0005739;GO:0072686;GO:0005634;GO:0005886;GO:0031143;GO:0005524;GO:0042802;GO:0004707;GO:0004708;GO:0019902;GO:0001784;GO:0004674;GO:0008353;GO:0006915;GO:0050853;GO:0060020;GO:0061308;GO:0007049;GO:0007166;GO:0034198;GO:0071276;GO:0006974;GO:1903351;GO:0097011;GO:0071310;GO:0034614;GO:0071356;GO:0019858;GO:0038127;GO:0070371;GO:0060324;GO:0035556;GO:0060716;GO:0031663;GO:0060291;GO:0060425;GO:0033598;GO:0045596;GO:0042473;GO:0018105;GO:0018107;GO:0010628;GO:0010800;GO:0051973;GO:1904355;GO:0032212;GO:0006468;GO:0030641;GO:0010468;GO:0030278;GO:0031647;GO:0070849;GO:0043330;GO:0035094;GO:0051403;GO:0050852;GO:0048538;GO:0030878;GO:0060440
TRINITY_DN7916_c0_g1	GO:0005737;GO:0005829;GO:0097433;GO:0042470;GO:0005634;GO:0016442;GO:0004521;GO:0004518;GO:1905172;GO:0003723;GO:0031047;GO:0010587;GO:0010564;GO:0006401
TRINITY_DN7087_c0_g1	GO:0005634;GO:0001227;GO:0003690;GO:0032422;GO:0000977;GO:0043565;GO:0030154;GO:0008283
TRINITY_DN7325_c0_g1	GO:0005737;GO:0005524;GO:0004820;GO:0046983;GO:0016740;GO:0015966;GO:0006426
TRINITY_DN6881_c0_g1	GO:0004197;GO:0004843;GO:0016579;GO:0006511
TRINITY_DN7100_c0_g1	GO:0000228;GO:0005654;GO:0016586;GO:0003682;GO:0003677;GO:0043044;GO:0006338;GO:0000278;GO:0008285;GO:0006337;GO:0006368
TRINITY_DN1060_c0_g1	GO:0005813;GO:0005737;GO:0005829;GO:0005634;GO:0005524;GO:0000978;GO:0051607;GO:0045087;GO:0035556;GO:0032088;GO:0060339;GO:0060335;GO:0045345;GO:0045944;GO:0060340;GO:0043549;GO:0009617
TRINITY_DN12436_c0_g1	GO:0005901;GO:0030864;GO:0005737;GO:0005829;GO:0005925;GO:0045121;GO:0005634;GO:0032587;GO:0005096;GO:0008289;GO:0043274;GO:0042169;GO:0017166;GO:0030036;GO:0006919;GO:0007202;GO:0006915;GO:0032869;GO:0007010;GO:0048041;GO:0030900;GO:0003007;GO:0021575;GO:0030336;GO:0008285;GO:0051895;GO:0035024;GO:0051497;GO:0001843;GO:1900119;GO:0035307;GO:0032956;GO:0008360;GO:0007165
TRINITY_DN11012_c0_g1	GO:0005901;GO:0031410;GO:0030659;GO:0070062;GO:0016021;GO:0043231;GO:0005635;GO:0031965;GO:0005886;GO:0005543;GO:0008015;GO:0034605;GO:0006071;GO:0061025;GO:0006936;GO:0048747;GO:0007520;GO:0007009;GO:0001778;GO:0030947;GO:0033292
TRINITY_DN14672_c0_g1	GO:0005737;GO:0070410;GO:0004197;GO:0008234;GO:0004843;GO:0030509;GO:0016477;GO:0016579;GO:0007283;GO:0007179;GO:0006511
TRINITY_DN3612_c0_g1	GO:0031410;GO:0005829;GO:0005794;GO:0032580;GO:0043231;GO:0005654;GO:0005886;GO:0005802;GO:0005096;GO:0046872;GO:0005547;GO:0031702;GO:0030037;GO:0051497;GO:0045742;GO:0051491;GO:0043547;GO:0001921;GO:0008360;GO:0051270;GO:0051056;GO:0007165
TRINITY_DN14401_c0_g1	GO:0005623;GO:0005788;GO:0045454
TRINITY_DN12210_c0_g1	GO:0005737;GO:0030659;GO:0005789;GO:0016021;GO:0031965;GO:0008203;GO:0045665;GO:0045834;GO:2000179
TRINITY_DN7187_c0_g1	GO:0005634;GO:0032991;GO:0003682;GO:0035326;GO:0000987;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:0019933;GO:0001502;GO:0051216;GO:0001708;GO:0071773;GO:0071364;GO:0071504;GO:0071260;GO:0071560;GO:0002062;GO:0003413;GO:0003415;GO:0006338;GO:0090103;GO:0003203;GO:0007173;GO:0060517;GO:0001837;GO:0070371;GO:0001942;GO:0003170;GO:0003179;GO:0060729;GO:0019100;GO:0008584;GO:0072289;GO:0061138;GO:0043066;GO:0070168;GO:0090090;GO:0032331;GO:0050680;GO:0002683;GO:0045662;GO:0030279;GO:0046533;GO:0045892;GO:0014036;GO:0006334;GO:0030916;GO:0090190;GO:0061036;GO:0008284;GO:0032332;GO:0030858;GO:0010634;GO:0050679;GO:0010628;GO:0090184;GO:2000020;GO:0002053;GO:2000741;GO:0014068;GO:0001934;GO:0045944;GO:0043491;GO:0065003;GO:0042981;GO:0061035;GO:0010564;GO:0042127;GO:0060784;GO:0072034;GO:0060041;GO:0060221;GO:0060008;GO:0007165;GO:0001501;GO:0035019;GO:0007283;GO:0001894
TRINITY_DN2618_c0_g1	GO:0005524;GO:0003723;GO:0003724;GO:2000623;GO:0000956;GO:0000184
TRINITY_DN7043_c0_g1	
TRINITY_DN1912_c0_g1	GO:0005615;GO:0046872;GO:0004784
TRINITY_DN8623_c0_g1	GO:0016021
TRINITY_DN9897_c0_g1	GO:0005737;GO:0009898;GO:0005856;GO:0008092;GO:0004726
TRINITY_DN5861_c0_g1	GO:0005829;GO:0010008;GO:0015031;GO:0007034
TRINITY_DN9744_c0_g1	GO:0005737;GO:0048312
TRINITY_DN10157_c0_g1	GO:0030016;GO:0016459;GO:0032982;GO:0051015;GO:0005524;GO:0005516;GO:0003774
TRINITY_DN3277_c0_g1	GO:0002095;GO:0005623;GO:0030054;GO:0009986;GO:0005737;GO:0030425;GO:0043198;GO:0098978;GO:0016021;GO:0005887;GO:0099055;GO:0099056;GO:1990454;GO:0016020;GO:0043025;GO:0043204;GO:0005886;GO:0014069;GO:0098839;GO:0045211;GO:0042734;GO:0032991;GO:0042383;GO:0030315;GO:0005891;GO:0030018;GO:0051393;GO:0005516;GO:0019899;GO:0008331;GO:0044325;GO:0046872;GO:0019904;GO:0051721;GO:0031369;GO:0005245;GO:0086056;GO:0086007;GO:1905030;GO:0007628;GO:0070509;GO:0070588;GO:0061577;GO:0006816;GO:0060402;GO:0017156;GO:0043010;GO:0061337;GO:0086002;GO:0006874;GO:0007268;GO:0035115;GO:0042593;GO:0030252;GO:0007507;GO:0002520;GO:0030073;GO:0098912;GO:0086045;GO:0086012;GO:0045762;GO:1904879;GO:0007204;GO:0008217;GO:0010881;GO:0086091;GO:0046620;GO:0019229;GO:0098911;GO:0006939;GO:0060083;GO:0008542
TRINITY_DN11813_c0_g1	GO:0005615;GO:0042581;GO:0005506;GO:0004252;GO:0019731;GO:0019732;GO:0060349;GO:0002227;GO:0006811;GO:0055072;GO:0043066;GO:0031665;GO:2001205;GO:1900229;GO:2000308;GO:0001503;GO:1900159;GO:1902732;GO:0045669;GO:0033690;GO:0001817;GO:0032680
TRINITY_DN469_c0_g1	GO:0004332;GO:0006096
TRINITY_DN9001_c0_g1	GO:0097208;GO:0097233;GO:0016021;GO:0043231;GO:0005886;GO:0005524;GO:0016887;GO:0042626;GO:0005319;GO:0006869;GO:0051384
TRINITY_DN8010_c0_g1	GO:0005576;GO:0004869
TRINITY_DN14426_c0_g1	GO:0005737;GO:0000036
TRINITY_DN12223_c0_g1	GO:0016021;GO:0098527;GO:0043025;GO:0008021;GO:0043195;GO:0017112;GO:0000187;GO:0006915;GO:0048789;GO:0007269;GO:0051726;GO:1902041;GO:0032483;GO:0016192
TRINITY_DN6601_c0_g1	GO:0005829;GO:1990745;GO:0010008;GO:0000938;GO:0048471;GO:0055037;GO:0005802;GO:0032456;GO:0007041;GO:0015031;GO:0042147
TRINITY_DN14671_c0_g1	GO:0015629;GO:0005884;GO:0097440;GO:0005911;GO:0030863;GO:0005737;GO:0005829;GO:0043198;GO:0070062;GO:0005576;GO:0005925;GO:0098978;GO:0030426;GO:0016020;GO:0031523;GO:0005730;GO:0005634;GO:0043204;GO:0048471;GO:0005886;GO:0098794;GO:0030018;GO:0051015;GO:0045296;GO:0034988;GO:0001664;GO:0051020;GO:0044325;GO:0019900;GO:0031852;GO:0015459;GO:0042803;GO:0048365;GO:0017160;GO:0017048;GO:0003723;GO:0046332;GO:0031267;GO:0008134;GO:0051764;GO:0031532;GO:0007195;GO:0034329;GO:0021987;GO:0060271;GO:0051220;GO:0051607;GO:0045184;GO:0097368;GO:0021943;GO:0090307;GO:0042789;GO:0043066;GO:0043433;GO:0042177;GO:0016479;GO:0030168;GO:0070527;GO:0002576;GO:0032233;GO:0043123;GO:2001046;GO:2000179;GO:2001224;GO:1901381;GO:0042307;GO:1900026;GO:1902396;GO:0034394;GO:0072659;GO:0050821;GO:0043113;GO:0030334;GO:1905000;GO:1905031;GO:0071526;GO:0090042;GO:0044319
TRINITY_DN6425_c0_g1	GO:0005737;GO:0005829;GO:0005634;GO:0004175;GO:0070012;GO:0042277;GO:0004252;GO:0070008;GO:0019538;GO:0006508
TRINITY_DN9933_c0_g1	GO:0005768;GO:0030897;GO:0005774;GO:0046872;GO:0030674;GO:0007032;GO:0006886;GO:0035542;GO:0042144;GO:0007033;GO:0006904;GO:0016192
TRINITY_DN8030_c0_g1	GO:0005912;GO:0005903;GO:0005623;GO:0044291;GO:0005911;GO:0030055;GO:0043034;GO:0005856;GO:0005829;GO:0070062;GO:0005576;GO:1903561;GO:0005916;GO:1904813;GO:0005925;GO:0090637;GO:0045121;GO:0090636;GO:0005886;GO:0002102;GO:0032991;GO:0042383;GO:0034774;GO:0035580;GO:1990357;GO:0005915;GO:0003779;GO:0045294;GO:0008013;GO:0045296;GO:0002162;GO:0005198;GO:0031625;GO:0034333;GO:0043297;GO:0048675;GO:0007155;GO:0007160;GO:0090136;GO:0030032;GO:0002009;GO:0006936;GO:0030336;GO:0043312;GO:0070527;GO:0002576;GO:0034394;GO:1903140;GO:0051893;GO:1904702
TRINITY_DN4838_c0_g1	GO:0009986;GO:0005576;GO:0004867;GO:0007155
TRINITY_DN14181_c0_g1	GO:0005737;GO:0016020;GO:0032991;GO:0001965;GO:0031435;GO:0060090;GO:0008022;GO:0019901;GO:0045766;GO:0010595;GO:0043507;GO:0031666;GO:1901224;GO:1900745;GO:0000209;GO:0010632;GO:1902498;GO:1900044
TRINITY_DN14127_c0_g1	GO:0048046;GO:0009505;GO:0099503;GO:0004557;GO:0052692;GO:0005975;GO:0071555;GO:0009965;GO:0009911;GO:0009620
TRINITY_DN5063_c0_g1	GO:0005930;GO:0005623;GO:0005813;GO:0005929;GO:0072686;GO:0043025;GO:0000922;GO:0043014;GO:0005509;GO:0008022;GO:0006874;GO:0021795;GO:0060285;GO:0000281;GO:0007052;GO:0043065;GO:0051302
TRINITY_DN5047_c0_g1	GO:0034451;GO:0005829;GO:0000145;GO:0090543;GO:0032584;GO:0016020;GO:0005815;GO:0005886;GO:0006887;GO:0015031;GO:2000535;GO:0016241
TRINITY_DN3318_c0_g1	GO:0005623;GO:0005938;GO:0099738;GO:0005814;GO:0005813;GO:0030286;GO:0000776;GO:0005874;GO:0035371;GO:0005819;GO:0008017;GO:0003774;GO:0051301;GO:0031122;GO:0000132;GO:0090316;GO:0060236;GO:0010970
TRINITY_DN2123_c0_g1	GO:0016021;GO:0015643;GO:0009405
TRINITY_DN10787_c0_g1	GO:0005737;GO:0008199;GO:0050113;GO:0019310
TRINITY_DN6402_c0_g1	GO:0030424;GO:0005623;GO:0044297;GO:0030054;GO:0030665;GO:0005737;GO:0030425;GO:0043197;GO:0032009;GO:0060076;GO:0070382;GO:0060077;GO:0005887;GO:0099059;GO:0030285;GO:0005765;GO:0005764;GO:0043005;GO:0043204;GO:0048471;GO:0001891;GO:0045335;GO:0005886;GO:0098794;GO:0014069;GO:0098793;GO:0048787;GO:0055037;GO:0055038;GO:0098685;GO:0045202;GO:0043195;GO:0005802;GO:0031982;GO:0048487;GO:0005509;GO:0005544;GO:0030276;GO:0042802;GO:0001786;GO:0000149;GO:0031369;GO:0031625;GO:0006914;GO:1990927;GO:0017156;GO:0071277;GO:0051650;GO:0007612;GO:0007613;GO:1905469;GO:1900186;GO:0050710;GO:0033602;GO:0045806;GO:1900165;GO:1905154;GO:1903979;GO:0050765;GO:1900243;GO:1904468;GO:0001778;GO:1905171;GO:0017158;GO:1900424;GO:0014059;GO:1905162;GO:0009611;GO:0006906;GO:0016192
TRINITY_DN4019_c0_g1	GO:0031012;GO:0004222;GO:0008270
TRINITY_DN8663_c0_g1	GO:0005829;GO:0034708;GO:0005634;GO:0005542;GO:0016594;GO:0017174;GO:0042802;GO:1904047;GO:0008757;GO:0046655;GO:0006544;GO:0005977;GO:0006555;GO:0032259;GO:0006730;GO:0051289;GO:0006111;GO:0046498;GO:0046500;GO:1901052
TRINITY_DN4703_c0_g1	GO:0005737;GO:0005829;GO:0017091;GO:0003960;GO:0008270;GO:0034599
TRINITY_DN2634_c0_g1	GO:0005829;GO:0005789;GO:0016021;GO:0005886;GO:0051377;GO:0016780;GO:0006506
TRINITY_DN4190_c0_g1	GO:0005576;GO:0016020;GO:0005044;GO:0007155
TRINITY_DN2517_c0_g1	GO:0098559;GO:0098560;GO:0098574;GO:0009898;GO:0000139;GO:0005634;GO:0003677;GO:0008270
TRINITY_DN6445_c0_g1	GO:0005737;GO:0050660;GO:0052904;GO:0052903;GO:0052895;GO:0052894;GO:0016491;GO:0046592;GO:0052902;GO:0052901;GO:0006598;GO:0046208
TRINITY_DN6888_c0_g1	GO:0016324;GO:0030424;GO:0031526;GO:0005905;GO:0030425;GO:0031904;GO:0009897;GO:0016021;GO:0005886;GO:0043235;GO:0005509;GO:0051087;GO:0015026;GO:0008144;GO:0017124;GO:0042813;GO:0017147;GO:0060612;GO:0009952;GO:0048539;GO:0060349;GO:0046849;GO:0060444;GO:0060070;GO:0042632;GO:0060982;GO:1904447;GO:0001702;GO:0008584;GO:0030001;GO:0030514;GO:0001843;GO:0140058;GO:0002076;GO:0003148;GO:1905167;GO:0050769;GO:0070447;GO:0045944;GO:0061156;GO:0006898;GO:0061178;GO:0061304;GO:0003139;GO:0007605;GO:0060068;GO:0003223
TRINITY_DN13090_c0_g1	
TRINITY_DN11823_c0_g1	GO:0042995;GO:0034451;GO:0005813;GO:0005737;GO:0005634;GO:0043010;GO:0021549;GO:0060271;GO:0042769;GO:0001654;GO:0042462;GO:0007369;GO:0060322;GO:0030902;GO:0048839;GO:0030916;GO:0045494;GO:0090316;GO:0048793;GO:0015031
TRINITY_DN9786_c0_g1	
TRINITY_DN9949_c0_g1	GO:0062040;GO:0030446;GO:0030445;GO:0019172;GO:0019243
TRINITY_DN4817_c0_g1	GO:0016021;GO:0015293;GO:0006857;GO:0015031
TRINITY_DN11551_c0_g1	GO:0005737;GO:0005829;GO:0005886;GO:0005096;GO:0005085;GO:0016477;GO:1904694;GO:0010634;GO:1900026;GO:1904754;GO:0007264
TRINITY_DN14365_c0_g1	GO:0000781;GO:0005634;GO:0035861;GO:0000151;GO:0003682;GO:0042393;GO:0042803;GO:0043130;GO:0004842;GO:0008270;GO:0006974;GO:0006302;GO:0006303;GO:0043486;GO:0070535;GO:0033522;GO:0033523;GO:0045190;GO:0034244;GO:0045739;GO:0070936;GO:0070534;GO:0010212;GO:0007286;GO:0006511
TRINITY_DN2037_c0_g1	GO:0031225;GO:0005576;GO:0005886
TRINITY_DN3373_c0_g1	GO:0005764;GO:0004197;GO:1901185;GO:0006508;GO:0051603;GO:0032801;GO:0003014
TRINITY_DN14062_c0_g1	GO:0070062;GO:0005887;GO:0099699;GO:0005886;GO:0043235;GO:0098685;GO:0004725;GO:0005001;GO:0007411;GO:0008286;GO:0000165;GO:0050804;GO:0006470
TRINITY_DN8814_c0_g1	GO:0005737;GO:0033743;GO:0008270;GO:0030091;GO:0006979
TRINITY_DN8110_c0_g1	GO:0031209;GO:0007155;GO:0016477;GO:0000902;GO:0030031;GO:0030866;GO:0048812
TRINITY_DN14284_c0_g1	GO:0005737;GO:0005719;GO:0005654;GO:0005634;GO:0005665;GO:0001047;GO:0003677;GO:0003899;GO:0046872;GO:1990841;GO:0008022;GO:0031625;GO:0071453;GO:0006353;GO:0033120;GO:0014070;GO:0006366
TRINITY_DN2234_c0_g1	GO:0005737;GO:0016020;GO:0005741;GO:0030867;GO:0004430;GO:0005524;GO:0052742;GO:0046854;GO:0048015;GO:0060872
TRINITY_DN6693_c0_g1	GO:0005737;GO:0005856;GO:0012505;GO:0016020;GO:0005096;GO:0030676;GO:0042608;GO:0030036;GO:0046631;GO:0046633;GO:0006935;GO:0007010;GO:0001768;GO:0001771;GO:0044351;GO:0001766;GO:0002277;GO:0045060;GO:0050766;GO:0035022;GO:0045059;GO:0007264;GO:0042110;GO:0042098
TRINITY_DN8397_c0_g1	GO:0005737;GO:0005634;GO:0060388;GO:0046872;GO:0000977;GO:0043565;GO:0045893
TRINITY_DN4047_c0_g1	GO:0022625;GO:0042788;GO:0005791;GO:0003735;GO:0002181
